Transaction,Item,date_time,period_day,weekday_weekend,producto
8088,Tea,13-03-2017 13:14,afternoon,weekday,Te
8088,Bread,13-03-2017 13:14,afternoon,weekday,Pan
8089,Baguette,13-03-2017 13:20,afternoon,weekday,Baguette
8089,Coffee,13-03-2017 13:20,afternoon,weekday,Cafe
8090,Bread,13-03-2017 13:45,afternoon,weekday,Pan
8091,Truffles,13-03-2017 13:48,afternoon,weekday,Trufas
8091,Tea,13-03-2017 13:48,afternoon,weekday,Te
8091,Soup,13-03-2017 13:48,afternoon,weekday,Sopa
8091,Salad,13-03-2017 13:48,afternoon,weekday,Ensalada
8091,Cookies,13-03-2017 13:48,afternoon,weekday,Galletas
8091,Bread,13-03-2017 13:48,afternoon,weekday,Pan
8092,Soup,13-03-2017 13:49,afternoon,weekday,Sopa
8093,Coffee,13-03-2017 14:03,afternoon,weekday,Cafe
8093,Soup,13-03-2017 14:03,afternoon,weekday,Sopa
8093,Afternoon with the baker,13-03-2017 14:03,afternoon,weekday,Tarde con el panadero
8094,Coffee,13-03-2017 14:04,afternoon,weekday,Cafe
8094,Afternoon with the baker,13-03-2017 14:04,afternoon,weekday,Tarde con el panadero
8094,Spanish Brunch,13-03-2017 14:04,afternoon,weekday,Brunch espanol
8095,Sandwich,13-03-2017 14:11,afternoon,weekday,Sandwich
8096,Coffee,13-03-2017 14:12,afternoon,weekday,Cafe
8097,Sandwich,13-03-2017 14:14,afternoon,weekday,Sandwich
8097,Coffee,13-03-2017 14:14,afternoon,weekday,Cafe
8098,Sandwich,13-03-2017 14:27,afternoon,weekday,Sandwich
8098,Coffee,13-03-2017 14:27,afternoon,weekday,Cafe
8099,Coffee,13-03-2017 14:27,afternoon,weekday,Cafe
8099,Sandwich,13-03-2017 14:27,afternoon,weekday,Sandwich
8100,Salad,13-03-2017 14:46,afternoon,weekday,Ensalada
8100,Tea,13-03-2017 14:46,afternoon,weekday,Te
8101,Juice,13-03-2017 14:46,afternoon,weekday,Jugo
8102,Sandwich,13-03-2017 15:37,afternoon,weekday,Sandwich
8103,Tea,13-03-2017 15:39,afternoon,weekday,Te
8103,Coffee,13-03-2017 15:39,afternoon,weekday,Cafe
8103,Hot chocolate,13-03-2017 15:39,afternoon,weekday,Chocolate caliente
8104,Coffee,13-03-2017 15:42,afternoon,weekday,Cafe
8104,Coffee,13-03-2017 15:42,afternoon,weekday,Cafe
8104,Soup,13-03-2017 15:42,afternoon,weekday,Sopa
8106,Tea,13-03-2017 16:09,afternoon,weekday,Te
8106,Cake,13-03-2017 16:09,afternoon,weekday,Pastel
8107,Cake,13-03-2017 16:17,afternoon,weekday,Pastel
8107,Bread,13-03-2017 16:17,afternoon,weekday,Pan
8108,Jammie Dodgers,13-03-2017 16:39,afternoon,weekday,Galletas Jammie Dodgers
8108,Cake,13-03-2017 16:39,afternoon,weekday,Pastel
8108,Coffee,13-03-2017 16:39,afternoon,weekday,Cafe
8108,Coffee,13-03-2017 16:39,afternoon,weekday,Cafe
8109,Coffee,13-03-2017 17:02,evening,weekday,Cafe
8109,Salad,13-03-2017 17:02,evening,weekday,Ensalada
8110,Baguette,14-03-2017 08:26,morning,weekday,Baguette
8111,Coffee,14-03-2017 08:31,morning,weekday,Cafe
8111,Jammie Dodgers,14-03-2017 08:31,morning,weekday,Galletas Jammie Dodgers
8111,Pastry,14-03-2017 08:31,morning,weekday,Pastelito
8112,Coffee,14-03-2017 09:06,morning,weekday,Cafe
8112,Cookies,14-03-2017 09:06,morning,weekday,Galletas
8113,Coffee,14-03-2017 09:17,morning,weekday,Cafe
8113,Pastry,14-03-2017 09:17,morning,weekday,Pastelito
8113,Farm House,14-03-2017 09:17,morning,weekday,Pan de campo
8114,Bread,14-03-2017 09:35,morning,weekday,Pan
8115,Coffee,14-03-2017 09:54,morning,weekday,Cafe
8116,Coffee,14-03-2017 10:02,morning,weekday,Cafe
8116,Baguette,14-03-2017 10:02,morning,weekday,Baguette
8117,Coffee,14-03-2017 10:11,morning,weekday,Cafe
8117,Toast,14-03-2017 10:11,morning,weekday,Tostada
8117,Tea,14-03-2017 10:11,morning,weekday,Te
8118,Pastry,14-03-2017 10:16,morning,weekday,Pastelito
8119,Bread,14-03-2017 10:24,morning,weekday,Pan
8120,Coffee,14-03-2017 10:57,morning,weekday,Cafe
8120,Coffee,14-03-2017 10:57,morning,weekday,Cafe
8120,Pastry,14-03-2017 10:57,morning,weekday,Pastelito
8121,Bread,14-03-2017 10:58,morning,weekday,Pan
8121,Salad,14-03-2017 10:58,morning,weekday,Ensalada
8122,Bread,14-03-2017 10:59,morning,weekday,Pan
8122,Pastry,14-03-2017 10:59,morning,weekday,Pastelito
8123,Coffee,14-03-2017 11:06,morning,weekday,Cafe
8124,Bread,14-03-2017 11:14,morning,weekday,Pan
8124,Coffee,14-03-2017 11:14,morning,weekday,Cafe
8124,Toast,14-03-2017 11:14,morning,weekday,Tostada
8126,Coffee,14-03-2017 11:30,morning,weekday,Cafe
8127,Coffee,14-03-2017 11:32,morning,weekday,Cafe
8129,Gift voucher,14-03-2017 11:42,morning,weekday,Vale de regalo
8129,Bread,14-03-2017 11:42,morning,weekday,Pan
8130,Pastry,14-03-2017 11:55,morning,weekday,Pastelito
8130,Bread,14-03-2017 11:55,morning,weekday,Pan
8131,Sandwich,14-03-2017 12:24,afternoon,weekday,Sandwich
8132,Mineral water,14-03-2017 12:25,afternoon,weekday,Agua mineral
8133,Coffee,14-03-2017 12:32,afternoon,weekday,Cafe
8133,Pastry,14-03-2017 12:32,afternoon,weekday,Pastelito
8134,Truffles,14-03-2017 12:35,afternoon,weekday,Trufas
8134,Chicken Stew,14-03-2017 12:35,afternoon,weekday,Estofado de pollo
8135,Pastry,14-03-2017 12:36,afternoon,weekday,Pastelito
8136,Coffee,14-03-2017 12:47,afternoon,weekday,Cafe
8136,Jammie Dodgers,14-03-2017 12:47,afternoon,weekday,Galletas Jammie Dodgers
8136,Sandwich,14-03-2017 12:47,afternoon,weekday,Sandwich
8137,Bread,14-03-2017 13:29,afternoon,weekday,Pan
8137,Cookies,14-03-2017 13:29,afternoon,weekday,Galletas
8138,Tea,14-03-2017 13:43,afternoon,weekday,Te
8138,Coffee,14-03-2017 13:43,afternoon,weekday,Cafe
8138,Medialuna,14-03-2017 13:43,afternoon,weekday,Medialuna
8140,Chicken Stew,14-03-2017 13:51,afternoon,weekday,Estofado de pollo
8141,Coffee,14-03-2017 13:53,afternoon,weekday,Cafe
8142,Tea,14-03-2017 14:23,afternoon,weekday,Te
8142,Juice,14-03-2017 14:23,afternoon,weekday,Jugo
8142,Sandwich,14-03-2017 14:23,afternoon,weekday,Sandwich
8142,Chicken Stew,14-03-2017 14:23,afternoon,weekday,Estofado de pollo
8143,Tea,14-03-2017 14:30,afternoon,weekday,Te
8143,Tea,14-03-2017 14:30,afternoon,weekday,Te
8144,Bread,14-03-2017 14:35,afternoon,weekday,Pan
8144,Sandwich,14-03-2017 14:35,afternoon,weekday,Sandwich
8144,Cake,14-03-2017 14:35,afternoon,weekday,Pastel
8145,Coffee,14-03-2017 14:49,afternoon,weekday,Cafe
8145,Muffin,14-03-2017 14:49,afternoon,weekday,Muffin
8146,Coffee,14-03-2017 15:25,afternoon,weekday,Cafe
8146,Juice,14-03-2017 15:25,afternoon,weekday,Jugo
8146,Bakewell,14-03-2017 15:25,afternoon,weekday,Tarta Bakewell
8147,Cake,14-03-2017 15:29,afternoon,weekday,Pastel
8147,Cookies,14-03-2017 15:29,afternoon,weekday,Galletas
8147,Juice,14-03-2017 15:29,afternoon,weekday,Jugo
8147,Cookies,14-03-2017 15:29,afternoon,weekday,Galletas
8148,Soup,14-03-2017 15:33,afternoon,weekday,Sopa
8148,Chicken Stew,14-03-2017 15:33,afternoon,weekday,Estofado de pollo
8149,Coffee,14-03-2017 15:35,afternoon,weekday,Cafe
8149,Bakewell,14-03-2017 15:35,afternoon,weekday,Tarta Bakewell
8150,Juice,14-03-2017 15:41,afternoon,weekday,Jugo
8150,Coffee,14-03-2017 15:41,afternoon,weekday,Cafe
8151,Coffee,14-03-2017 15:46,afternoon,weekday,Cafe
8151,Bread,14-03-2017 15:46,afternoon,weekday,Pan
8152,Tea,14-03-2017 15:55,afternoon,weekday,Te
8152,Bread,14-03-2017 15:55,afternoon,weekday,Pan
8153,Bakewell,14-03-2017 15:55,afternoon,weekday,Tarta Bakewell
8153,Tea,14-03-2017 15:55,afternoon,weekday,Te
8154,Coffee,14-03-2017 16:11,afternoon,weekday,Cafe
8154,Coffee,14-03-2017 16:11,afternoon,weekday,Cafe
8154,Cake,14-03-2017 16:11,afternoon,weekday,Pastel
8155,Coffee,14-03-2017 16:19,afternoon,weekday,Cafe
8155,Coffee,14-03-2017 16:19,afternoon,weekday,Cafe
8155,Bakewell,14-03-2017 16:19,afternoon,weekday,Tarta Bakewell
8156,Coffee,14-03-2017 16:26,afternoon,weekday,Cafe
8156,Juice,14-03-2017 16:26,afternoon,weekday,Jugo
8156,Cookies,14-03-2017 16:26,afternoon,weekday,Galletas
8156,Cake,14-03-2017 16:26,afternoon,weekday,Pastel
8157,Hot chocolate,14-03-2017 16:46,afternoon,weekday,Chocolate caliente
8157,Coffee,14-03-2017 16:46,afternoon,weekday,Cafe
8157,Sandwich,14-03-2017 16:46,afternoon,weekday,Sandwich
8157,Cake,14-03-2017 16:46,afternoon,weekday,Pastel
8159,Medialuna,14-03-2017 17:33,evening,weekday,Medialuna
8160,Bread,14-03-2017 17:38,evening,weekday,Pan
8161,Cake,14-03-2017 17:49,evening,weekday,Pastel
8161,Cake,14-03-2017 17:49,evening,weekday,Pastel
8161,Cookies,14-03-2017 17:49,evening,weekday,Galletas
8161,Jammie Dodgers,14-03-2017 17:49,evening,weekday,Galletas Jammie Dodgers
8161,Vegan Feast,14-03-2017 17:49,evening,weekday,Banquete vegano
8162,Bread,15-03-2017 08:57,morning,weekday,Pan
8163,Coffee,15-03-2017 08:58,morning,weekday,Cafe
8164,Coffee,15-03-2017 09:02,morning,weekday,Cafe
8165,Bread,15-03-2017 09:08,morning,weekday,Pan
8165,Baguette,15-03-2017 09:08,morning,weekday,Baguette
8166,Bread,15-03-2017 09:12,morning,weekday,Pan
8166,Coffee,15-03-2017 09:12,morning,weekday,Cafe
8166,Pastry,15-03-2017 09:12,morning,weekday,Pastelito
8167,Pastry,15-03-2017 09:20,morning,weekday,Pastelito
8167,Coffee,15-03-2017 09:20,morning,weekday,Cafe
8169,Bread,15-03-2017 09:44,morning,weekday,Pan
8170,Bread,15-03-2017 09:50,morning,weekday,Pan
8171,Cake,15-03-2017 10:04,morning,weekday,Pastel
8171,Pastry,15-03-2017 10:04,morning,weekday,Pastelito
8172,Toast,15-03-2017 10:06,morning,weekday,Tostada
8173,Hot chocolate,15-03-2017 10:11,morning,weekday,Chocolate caliente
8174,Coffee,15-03-2017 10:57,morning,weekday,Cafe
8175,Coffee,15-03-2017 11:13,morning,weekday,Cafe
8175,Coffee,15-03-2017 11:13,morning,weekday,Cafe
8175,Sandwich,15-03-2017 11:13,morning,weekday,Sandwich
8176,Coffee,15-03-2017 11:14,morning,weekday,Cafe
8176,Cookies,15-03-2017 11:14,morning,weekday,Galletas
8177,Coffee,15-03-2017 11:33,morning,weekday,Cafe
8177,Cake,15-03-2017 11:33,morning,weekday,Pastel
8178,Bread,15-03-2017 11:38,morning,weekday,Pan
8179,Bread,15-03-2017 11:44,morning,weekday,Pan
8180,Bread,15-03-2017 11:47,morning,weekday,Pan
8180,Jam,15-03-2017 11:47,morning,weekday,Mermelada
8180,Christmas common,15-03-2017 11:47,morning,weekday,Especial navideno
8181,Coffee,15-03-2017 11:52,morning,weekday,Cafe
8181,Coffee,15-03-2017 11:52,morning,weekday,Cafe
8182,Coke,15-03-2017 11:56,morning,weekday,Coca-Cola
8182,Salad,15-03-2017 11:56,morning,weekday,Ensalada
8183,Extra Salami or Feta,15-03-2017 11:56,morning,weekday,Extra salami o feta
8184,Cookies,15-03-2017 12:03,afternoon,weekday,Galletas
8185,Cake,15-03-2017 12:32,afternoon,weekday,Pastel
8186,Truffles,15-03-2017 12:36,afternoon,weekday,Trufas
8186,Pastry,15-03-2017 12:36,afternoon,weekday,Pastelito
8187,Cookies,15-03-2017 12:38,afternoon,weekday,Galletas
8187,Baguette,15-03-2017 12:38,afternoon,weekday,Baguette
8188,Coffee,15-03-2017 12:58,afternoon,weekday,Cafe
8189,Brownie,15-03-2017 13:32,afternoon,weekday,Brownie
8190,Coffee,15-03-2017 14:09,afternoon,weekday,Cafe
8190,Toast,15-03-2017 14:09,afternoon,weekday,Tostada
8191,Tea,15-03-2017 14:20,afternoon,weekday,Te
8191,Tea,15-03-2017 14:20,afternoon,weekday,Te
8191,Cookies,15-03-2017 14:20,afternoon,weekday,Galletas
8191,Pastry,15-03-2017 14:20,afternoon,weekday,Pastelito
8192,Coke,15-03-2017 14:25,afternoon,weekday,Coca-Cola
8193,Brownie,15-03-2017 14:34,afternoon,weekday,Brownie
8193,Coffee,15-03-2017 14:34,afternoon,weekday,Cafe
8194,Coffee,15-03-2017 14:36,afternoon,weekday,Cafe
8194,Cake,15-03-2017 14:36,afternoon,weekday,Pastel
8195,Sandwich,15-03-2017 14:38,afternoon,weekday,Sandwich
8195,Truffles,15-03-2017 14:38,afternoon,weekday,Trufas
8195,Cake,15-03-2017 14:38,afternoon,weekday,Pastel
8196,Cake,15-03-2017 14:55,afternoon,weekday,Pastel
8196,Bakewell,15-03-2017 14:55,afternoon,weekday,Tarta Bakewell
8196,Tea,15-03-2017 14:55,afternoon,weekday,Te
8196,Coffee,15-03-2017 14:55,afternoon,weekday,Cafe
8197,Cake,15-03-2017 15:15,afternoon,weekday,Pastel
8197,Pastry,15-03-2017 15:15,afternoon,weekday,Pastelito
8197,Hot chocolate,15-03-2017 15:15,afternoon,weekday,Chocolate caliente
8197,Coffee,15-03-2017 15:15,afternoon,weekday,Cafe
8198,Brownie,15-03-2017 15:29,afternoon,weekday,Brownie
8199,Coffee,15-03-2017 16:08,afternoon,weekday,Cafe
8199,Scone,15-03-2017 16:08,afternoon,weekday,Scone
8200,Cake,15-03-2017 16:26,afternoon,weekday,Pastel
8200,Baguette,15-03-2017 16:26,afternoon,weekday,Baguette
8201,Coffee,15-03-2017 16:27,afternoon,weekday,Cafe
8201,Tea,15-03-2017 16:27,afternoon,weekday,Te
8202,Coffee,15-03-2017 16:30,afternoon,weekday,Cafe
8202,Bread,15-03-2017 16:30,afternoon,weekday,Pan
8202,Cake,15-03-2017 16:30,afternoon,weekday,Pastel
8202,Bread,15-03-2017 16:30,afternoon,weekday,Pan
8203,Bread,15-03-2017 16:30,afternoon,weekday,Pan
8204,Bread,15-03-2017 16:40,afternoon,weekday,Pan
8205,Coffee,15-03-2017 16:41,afternoon,weekday,Cafe
8205,Scone,15-03-2017 16:41,afternoon,weekday,Scone
8206,Bread,15-03-2017 16:42,afternoon,weekday,Pan
8206,Coffee,15-03-2017 16:42,afternoon,weekday,Cafe
8206,Coffee,15-03-2017 16:42,afternoon,weekday,Cafe
8207,Juice,15-03-2017 17:10,evening,weekday,Jugo
8207,Coffee,15-03-2017 17:10,evening,weekday,Cafe
8207,Cake,15-03-2017 17:10,evening,weekday,Pastel
8208,Coffee,15-03-2017 17:12,evening,weekday,Cafe
8208,Brownie,15-03-2017 17:12,evening,weekday,Brownie
8209,Baguette,16-03-2017 08:04,morning,weekday,Baguette
8209,Cookies,16-03-2017 08:04,morning,weekday,Galletas
8210,Medialuna,16-03-2017 08:10,morning,weekday,Medialuna
8210,Bread,16-03-2017 08:10,morning,weekday,Pan
8210,Bread,16-03-2017 08:10,morning,weekday,Pan
8210,Coffee,16-03-2017 08:10,morning,weekday,Cafe
8210,Mineral water,16-03-2017 08:10,morning,weekday,Agua mineral
8211,Coffee,16-03-2017 08:28,morning,weekday,Cafe
8211,Cookies,16-03-2017 08:28,morning,weekday,Galletas
8212,Coffee,16-03-2017 08:42,morning,weekday,Cafe
8212,Bread,16-03-2017 08:42,morning,weekday,Pan
8213,Coffee,16-03-2017 08:46,morning,weekday,Cafe
8213,Toast,16-03-2017 08:46,morning,weekday,Tostada
8214,Bread,16-03-2017 09:15,morning,weekday,Pan
8214,Pastry,16-03-2017 09:15,morning,weekday,Pastelito
8215,Bread,16-03-2017 09:22,morning,weekday,Pan
8215,Coffee,16-03-2017 09:22,morning,weekday,Cafe
8215,Pastry,16-03-2017 09:22,morning,weekday,Pastelito
8216,Coffee,16-03-2017 09:28,morning,weekday,Cafe
8216,Bread,16-03-2017 09:28,morning,weekday,Pan
8216,Toast,16-03-2017 09:28,morning,weekday,Tostada
8217,Coffee,16-03-2017 09:41,morning,weekday,Cafe
8218,Farm House,16-03-2017 09:47,morning,weekday,Pan de campo
8219,Bread,16-03-2017 09:56,morning,weekday,Pan
8219,Coffee,16-03-2017 09:56,morning,weekday,Cafe
8219,Pastry,16-03-2017 09:56,morning,weekday,Pastelito
8220,Coffee,16-03-2017 10:06,morning,weekday,Cafe
8220,Hot chocolate,16-03-2017 10:06,morning,weekday,Chocolate caliente
8220,Cookies,16-03-2017 10:06,morning,weekday,Galletas
8221,Coffee,16-03-2017 10:19,morning,weekday,Cafe
8221,Toast,16-03-2017 10:19,morning,weekday,Tostada
8221,Granola,16-03-2017 10:19,morning,weekday,Granola
8222,Bread,16-03-2017 10:36,morning,weekday,Pan
8222,Pastry,16-03-2017 10:36,morning,weekday,Pastelito
8223,Hot chocolate,16-03-2017 10:42,morning,weekday,Chocolate caliente
8223,Hot chocolate,16-03-2017 10:42,morning,weekday,Chocolate caliente
8223,Bread,16-03-2017 10:42,morning,weekday,Pan
8223,Brownie,16-03-2017 10:42,morning,weekday,Brownie
8224,Bread,16-03-2017 10:43,morning,weekday,Pan
8224,Juice,16-03-2017 10:43,morning,weekday,Jugo
8224,Crisps,16-03-2017 10:43,morning,weekday,Papas fritas
8225,Jammie Dodgers,16-03-2017 10:45,morning,weekday,Galletas Jammie Dodgers
8225,Medialuna,16-03-2017 10:45,morning,weekday,Medialuna
8225,Tea,16-03-2017 10:45,morning,weekday,Te
8226,Bread,16-03-2017 10:50,morning,weekday,Pan
8226,Jammie Dodgers,16-03-2017 10:50,morning,weekday,Galletas Jammie Dodgers
8227,Cherry me Dried fruit,16-03-2017 10:52,morning,weekday,Fruta seca Cherry Me
8227,Toast,16-03-2017 10:52,morning,weekday,Tostada
8227,Extra Salami or Feta,16-03-2017 10:52,morning,weekday,Extra salami o feta
8227,Hot chocolate,16-03-2017 10:52,morning,weekday,Chocolate caliente
8227,Coffee,16-03-2017 10:52,morning,weekday,Cafe
8227,Cake,16-03-2017 10:52,morning,weekday,Pastel
8228,Bread,16-03-2017 11:08,morning,weekday,Pan
8229,Farm House,16-03-2017 11:10,morning,weekday,Pan de campo
8230,Coffee,16-03-2017 11:19,morning,weekday,Cafe
8230,Medialuna,16-03-2017 11:19,morning,weekday,Medialuna
8231,Baguette,16-03-2017 11:30,morning,weekday,Baguette
8232,Scandinavian,16-03-2017 11:35,morning,weekday,Pan escandinavo
8233,Sandwich,16-03-2017 11:44,morning,weekday,Sandwich
8234,Bread,16-03-2017 11:58,morning,weekday,Pan
8235,Coffee,16-03-2017 12:02,afternoon,weekday,Cafe
8235,Toast,16-03-2017 12:02,afternoon,weekday,Tostada
8235,Tea,16-03-2017 12:02,afternoon,weekday,Te
8236,Bread,16-03-2017 12:10,afternoon,weekday,Pan
8237,Bread,16-03-2017 12:16,afternoon,weekday,Pan
8238,Tea,16-03-2017 12:33,afternoon,weekday,Te
8238,Coffee,16-03-2017 12:33,afternoon,weekday,Cafe
8238,Bread,16-03-2017 12:33,afternoon,weekday,Pan
8239,Chicken Stew,16-03-2017 12:44,afternoon,weekday,Estofado de pollo
8239,Bread,16-03-2017 12:44,afternoon,weekday,Pan
8240,Soup,16-03-2017 13:16,afternoon,weekday,Sopa
8241,Soup,16-03-2017 13:19,afternoon,weekday,Sopa
8241,Salad,16-03-2017 13:19,afternoon,weekday,Ensalada
8241,Tea,16-03-2017 13:19,afternoon,weekday,Te
8241,Mineral water,16-03-2017 13:19,afternoon,weekday,Agua mineral
8241,Juice,16-03-2017 13:19,afternoon,weekday,Jugo
8242,Cake,16-03-2017 13:44,afternoon,weekday,Pastel
8242,Truffles,16-03-2017 13:44,afternoon,weekday,Trufas
8242,Chicken Stew,16-03-2017 13:44,afternoon,weekday,Estofado de pollo
8242,Sandwich,16-03-2017 13:44,afternoon,weekday,Sandwich
8243,Pastry,16-03-2017 13:48,afternoon,weekday,Pastelito
8244,Chicken Stew,16-03-2017 13:51,afternoon,weekday,Estofado de pollo
8244,Coffee,16-03-2017 13:51,afternoon,weekday,Cafe
8245,Eggs,16-03-2017 14:19,afternoon,weekday,Huevos
8245,Bread,16-03-2017 14:19,afternoon,weekday,Pan
8246,Coffee,16-03-2017 14:26,afternoon,weekday,Cafe
8246,Coffee,16-03-2017 14:26,afternoon,weekday,Cafe
8246,Soup,16-03-2017 14:26,afternoon,weekday,Sopa
8247,Coffee,16-03-2017 14:35,afternoon,weekday,Cafe
8247,Scone,16-03-2017 14:35,afternoon,weekday,Scone
8248,Coke,16-03-2017 15:15,afternoon,weekday,Coca-Cola
8249,Bread,16-03-2017 15:18,afternoon,weekday,Pan
8249,Brownie,16-03-2017 15:18,afternoon,weekday,Brownie
8250,Coffee,16-03-2017 15:32,afternoon,weekday,Cafe
8250,Hot chocolate,16-03-2017 15:32,afternoon,weekday,Chocolate caliente
8250,Cookies,16-03-2017 15:32,afternoon,weekday,Galletas
8251,Coffee,16-03-2017 15:52,afternoon,weekday,Cafe
8251,Cookies,16-03-2017 15:52,afternoon,weekday,Galletas
8252,Bread,16-03-2017 16:08,afternoon,weekday,Pan
8252,Cake,16-03-2017 16:08,afternoon,weekday,Pastel
8253,Cake,16-03-2017 16:16,afternoon,weekday,Pastel
8253,Coffee,16-03-2017 16:16,afternoon,weekday,Cafe
8253,Coffee,16-03-2017 16:16,afternoon,weekday,Cafe
8253,Coffee,16-03-2017 16:16,afternoon,weekday,Cafe
8254,Coffee,16-03-2017 16:19,afternoon,weekday,Cafe
8255,Tea,16-03-2017 16:42,afternoon,weekday,Te
8255,Bakewell,16-03-2017 16:42,afternoon,weekday,Tarta Bakewell
8255,Bread,16-03-2017 16:42,afternoon,weekday,Pan
8256,Smoothies,16-03-2017 16:44,afternoon,weekday,Smoothies
8256,Coffee,16-03-2017 16:44,afternoon,weekday,Cafe
8256,Cake,16-03-2017 16:44,afternoon,weekday,Pastel
8256,Bread,16-03-2017 16:44,afternoon,weekday,Pan
8257,Hot chocolate,16-03-2017 17:30,evening,weekday,Chocolate caliente
8258,Tea,17-03-2017 08:12,morning,weekday,Te
8258,Scone,17-03-2017 08:12,morning,weekday,Scone
8259,Baguette,17-03-2017 08:15,morning,weekday,Baguette
8259,Cookies,17-03-2017 08:15,morning,weekday,Galletas
8260,Coffee,17-03-2017 08:19,morning,weekday,Cafe
8260,Bakewell,17-03-2017 08:19,morning,weekday,Tarta Bakewell
8261,Mortimer,17-03-2017 08:24,morning,weekday,Chocolate Mortimer
8262,Bread,17-03-2017 08:59,morning,weekday,Pan
8263,Bread,17-03-2017 09:00,morning,weekday,Pan
8264,Coffee,17-03-2017 09:02,morning,weekday,Cafe
8264,Pastry,17-03-2017 09:02,morning,weekday,Pastelito
8265,Coffee,17-03-2017 09:04,morning,weekday,Cafe
8266,Bread,17-03-2017 09:11,morning,weekday,Pan
8266,Pastry,17-03-2017 09:11,morning,weekday,Pastelito
8267,Bread,17-03-2017 09:13,morning,weekday,Pan
8268,Coffee,17-03-2017 09:14,morning,weekday,Cafe
8269,Baguette,17-03-2017 09:36,morning,weekday,Baguette
8270,Coffee,17-03-2017 09:52,morning,weekday,Cafe
8270,Bread,17-03-2017 09:52,morning,weekday,Pan
8270,Bread,17-03-2017 09:52,morning,weekday,Pan
8271,Coffee,17-03-2017 09:52,morning,weekday,Cafe
8271,Coffee,17-03-2017 09:52,morning,weekday,Cafe
8271,Toast,17-03-2017 09:52,morning,weekday,Tostada
8272,Cake,17-03-2017 10:04,morning,weekday,Pastel
8272,Bread,17-03-2017 10:04,morning,weekday,Pan
8273,Coffee,17-03-2017 10:10,morning,weekday,Cafe
8274,Coffee,17-03-2017 10:10,morning,weekday,Cafe
8275,Coffee,17-03-2017 10:13,morning,weekday,Cafe
8275,Coffee,17-03-2017 10:13,morning,weekday,Cafe
8275,Juice,17-03-2017 10:13,morning,weekday,Jugo
8275,Cake,17-03-2017 10:13,morning,weekday,Pastel
8275,Cookies,17-03-2017 10:13,morning,weekday,Galletas
8276,Baguette,17-03-2017 10:14,morning,weekday,Baguette
8277,Tea,17-03-2017 10:20,morning,weekday,Te
8277,Cake,17-03-2017 10:20,morning,weekday,Pastel
8278,Pastry,17-03-2017 10:21,morning,weekday,Pastelito
8278,Coffee,17-03-2017 10:21,morning,weekday,Cafe
8279,Tea,17-03-2017 10:22,morning,weekday,Te
8280,Tea,17-03-2017 10:23,morning,weekday,Te
8281,Coffee,17-03-2017 10:25,morning,weekday,Cafe
8281,Pastry,17-03-2017 10:25,morning,weekday,Pastelito
8282,Bread,17-03-2017 10:25,morning,weekday,Pan
8283,Scandinavian,17-03-2017 10:28,morning,weekday,Pan escandinavo
8284,Cake,17-03-2017 11:17,morning,weekday,Pastel
8284,Tiffin,17-03-2017 11:17,morning,weekday,Tiffin
8284,Coffee,17-03-2017 11:17,morning,weekday,Cafe
8284,Coffee,17-03-2017 11:17,morning,weekday,Cafe
8285,Tea,17-03-2017 11:36,morning,weekday,Te
8285,Hot chocolate,17-03-2017 11:36,morning,weekday,Chocolate caliente
8285,Pastry,17-03-2017 11:36,morning,weekday,Pastelito
8285,Cake,17-03-2017 11:36,morning,weekday,Pastel
8286,Brownie,17-03-2017 11:47,morning,weekday,Brownie
8286,Bread,17-03-2017 11:47,morning,weekday,Pan
8287,Bread,17-03-2017 11:56,morning,weekday,Pan
8288,Coffee,17-03-2017 11:58,morning,weekday,Cafe
